BEDSCode,school_name,address,city,state,zip,longitude,latitude
342500010244,ACTIVE LEARNING ELEMENTARY SCH (THE),137-20 FRANKLIN AVE,FLUSHING,NY,11367,-73.826192,40.754483
342500010250,IS 250 ROBERT F KENNEDY COMM MS (THE,158-40 76TH RD,FLUSHING,NY,11366,-73.80938,40.724195
342500010294,BELL ACADEMY,18-25 212TH ST,BAYSIDE,NY,11360,-73.77843,40.782331
342500010379,COLLEGE POINT COLLABORATIVE,124-06 14TH AVE,COLLEGE POINT,NY,11356,-73.843504,40.785129
342500011240,VERITAS ACADEMY,35-01 UNION ST,FLUSHING,NY,11354,-73.826811,40.764892
342500011241,QUEENS HS FOR LANGUAGE STUDIES,35-01 UNION ST,FLUSHING,NY,11354,-73.826811,40.764892
342500011252,QUEENS SCHOOL OF INQUIRY (THE),158-40 76TH RD,FLUSHING,NY,11366,-73.80938,40.724195
342500011263,FLUSHING INTRNL HIGH SCHOOL,144-80 BARCLAY AVE,FLUSHING,NY,11355,-73.818399,40.759963
342500011281,EAST-WEST SCHOOL OF INTERNATION STUD,46-21 COLDEN ST,FLUSHING,NY,11355,-73.821402,40.74943
342500011285,WORLD JOURNALISM PREPARATORY,34-65 192ND ST,FLUSHING,NY,11358,-73.789365,40.764884
342500011425,JOHN BOWNE HIGH SCHOOL,63-25 MAIN ST,FLUSHING,NY,11367,-73.823841,40.737448
342500011460,FLUSHING HIGH SCHOOL,35-01 UNION ST,FLUSHING,NY,11354,-73.826811,40.764892
342500011499,"QUEENS COLLEGE SCHOOL-MATH, SCI, TEC",148-20 REEVES AVE,FLUSHING,NY,11367,-73.820821,40.738599
342500011525,TOWNSEND HARRIS HIGH SCHOOL,149-11 MELBOURNE AVE,FLUSHING,NY,113671306,-73.821532,40.737038
342500011540,QUEENS ACADEMY HIGH SCHOOL,138-11 35TH AVE,FLUSHING,NY,11354,-73.828279,40.765624
342500011670,ROBERT F KENNEDY COMMUNITY HS,75-40 PARSONS BLVD,FLUSHING,NY,11366,-73.811408,40.72528
342500011792,NORTH QUEENS COMMUNITY HIGH SCHOOL,141-25 77TH RD,FLUSHING,NY,11367,-73.819664,40.720586
342500125869,ST AGNES ACADEMIC HIGH SCHOOL,13-20 124TH ST,COLLEGE POINT,NY,113561814,-73.8442496,40.7858799
342500125902,ST ANDREW AVELLINO CATHOLIC ACADEMY,35-50 158TH ST,FLUSHING,NY,113581617,-73.8076307,40.7647627
342500125930,HOLY CROSS HIGH SCHOOL,26-20 FRANCIS LEWIS BLVD,FLUSHING,NY,113581197,-73.7954031,40.771043
342500125940,ST KEVIN CATHOLIC ACADEMY,45-50 195TH ST,FLUSHING,NY,113583526,-73.7864872,40.7544125
342500125942,ST LUKE SCHOOL,16-01 150TH PL,WHITESTONE,NY,113572642,-73.8104462,40.7851528
342500125954,ST MEL CATHOLIC ACADEMY,154-24 26TH AVE,FLUSHING,NY,113541518,-73.8088639,40.7737025
342500125955,MOST HOLY REDEEMER  ACADEMY,136-58 41ST AVE,FLUSHING,NY,113552425,-73.827223,40.7588404
342500127232,HOLY TRINITY CATHOLIC ACADEMY,14-45 143RD ST,WHITESTONE,NY,113572399,-73.8254109,40.7858779
342500208524,SHEVACH HIGH SCHOOL,75-09 MAIN ST,FLUSHING,NY,113672471,-73.8199831,40.7238158
342500217123,SOLOMON SCHECHTER SCHOOL OF QUEENS,76-16 PARSONS BLVD,FLUSHING,NY,113661041,-73.811094,40.724579
342500226479,RABBINICAL SEMINARY OF AMERICA,76-01 147TH ST,FLUSHING,NY,113673148,-73.8170908,40.7230005
342500227011,YESHIVA OF CENTRAL QUEENS,147-37 70TH RD,FLUSHING,NY,113671719,-73.8192574,40.729921
342500229418,YESHIVA EDUC FOR SPEC STUDENTS,147-37 70TH RD,FLUSHING,NY,113671719,-73.8192574,40.729921
342500229646,YESHIVA KETANA OF QUEENS,78-15 PARSONS BLVD,FLUSHING,NY,113661929,-73.8093488,40.7218845
342500625444,AL-MAMOOR SCHOOL,78-31 PARSONS BLVD,FRESH MEADOWS,NY,11366,-73.809202,40.7214523
342500629637,MUSLIM CENTER JUNIOR HIGH SCHOOL,137-58 GERANIUM AVE,FLUSHING,NY,113554128,-73.820452,40.75085
342500715470,HOLY CROSS GREEK ORTHODOX SCHOOL,12-03 150TH ST,WHITESTONE,NY,11357,-73.8140871,40.7905457
342500806983,FLUSHING CHRISTIAN SCHOOL,41-54 MURRAY ST,FLUSHING,NY,113551055,-73.8126363,40.7616793
342500809793,PROMISE CHRISTIAN ACADEMY,130-30 31ST AVE-2ND FL,FLUSHING,NY,11354,-73.8390617,40.7698322
342500997003,WHITESTONE ACADEMY,150-34 12TH AVE,WHITESTONE,NY,113571808,-73.8131877,40.7907544
342500997737,WINDSOR SCHOOL (THE),37-02 MAIN ST-4TH FL,FLUSHING,NY,11354,-73.8311854,40.7613195
342500997772,LOWELL UPPER SCHOOL OF FLUSHING,142-45 58TH RD,FLUSHING,NY,11355,-73.8225619,40.7442022
342500997775,LIFE-SKILLS SCHOOL (THE),2420 PARSONS BLVD,FLUSHING,NY,11357,-73.8245838,40.7775082
342500998958,SHIELD INSTITUTE OF FLUSHING,144-61 ROOSEVELT AVE,FLUSHING,NY,11354,-73.8199114,40.7624277
342500998962,LOWELL SCHOOL (THE),24-20 PARSONS BLVD,WHITESTONE,NY,11357,-73.8245838,40.7775082
342600010018,PS 18 WINCHESTER,86-35 235TH CT,QUEENS VILLAGE,NY,114272797,-73.73229,40.731853
342600010026,PS 26 RUFUS KING,195-02 69TH AVE,FLUSHING,NY,113654099,-73.777607,40.735935
342600010031,PS 31 BAYSIDE,211-45 46TH RD,BAYSIDE,NY,113613399,-73.768994,40.757701
342600010041,PS 41 CROCHERON,214-43 35TH AVE,BAYSIDE,NY,113611799,-73.771225,40.770155
342600010046,PS 46 ALLEY POND,64-45 218TH ST,BAYSIDE,NY,113642298,-73.758042,40.745744
342600010067,JHS 67 LOUIS PASTEUR,51-60 MARATHON PKWY,LITTLE NECK,NY,113621796,-73.734832,40.762241
342600010074,JHS 74 NATHANIEL HAWTHORNE,61-15 OCEANIA ST,BAYSIDE,NY,113612139,-73.766653,40.744743
342600010094,PS 94 DAVID D PORTER,41-77 LITTLE NECK PKWY,LITTLE NECK,NY,113631738,-73.738703,40.771258
342600010098,PS 98 DOUGLASTON SCHOOL (THE),40-20 235TH ST,DOUGLASTON,NY,113631592,-73.749998,40.768906
342600010115,JAMES J AMBROSE SCHOOL (THE),80-51 261ST ST,FLORAL PARK,NY,110041560,-73.709404,40.744201
342600010133,PS 133,248-05 86TH AVE,BELLEROSE,NY,114262099,-73.717819,40.732458
342600010158,MS 158 MARIE CURIE,46-35 OCEANIA ST,BAYSIDE,NY,113613298,-73.771878,40.756562
342600010159,PS 159,205-01 33RD AVE,BAYSIDE,NY,113611099,-73.783973,40.770108
342600010162,PS 162 JOHN GOLDEN,201-02 53RD AVE,BAYSIDE,NY,113611099,-73.776576,40.748405
342600010172,IRWIN ALTMAN MIDDLE SCHOOL 172,81-14 257TH ST,FLORAL PARK,NY,110041499,-73.713245,40.741409
342600010173,PS 173 FRESH MEADOWS,174-10 67TH AVE,FLUSHING,NY,113652099,-73.795651,40.734097
342600010178,PS/IS 178 HOLLISWOOD,189-10 RADNOR RD,JAMAICA,NY,114231097,-73.777314,40.724061
342600010186,PS 186 CASTLEWOOD,252-12 72ND AVE,BELLEROSE,NY,114262799,-73.721594,40.749556
342600010188,PS 188 KINGSBURY,218-12 HARTLAND AVE,FLUSHING,NY,113643532,-73.753985,40.736063
342600010191,PS 191 MAYFLOWER,85-15 258TH ST,FLORAL PARK,NY,110011029,-73.708617,40.734266
342600010203,PS 203 OAKLAND GARDENS,53-11 SPRNGFLD BLVD,BAYSIDE,NY,11364,-73.759822,40.753606
342600010205,PS 205 ALEXANDER GRAHAM BELL,75-25 BELL BLVD,BAYSIDE,NY,113613499,-73.756374,40.738008
342600010213,PS 213 CARL ULLMAN SCHOOL (THE),231-02 67TH AVE,BAYSIDE,NY,113612799,-73.74539,40.747457
342600010216,JHS 216 GEORGE J RYAN,64-20 175TH ST,FLUSHING,NY,113652199,-73.794501,40.737188
342600010221,PS 221 NORTH HILLS SCHOOL (THE),57-40 MARATHON PKWY,LITTLE NECK,NY,113622094,-73.731518,40.758808
342600010266,PS/IS 266,74-10 COMMONWEALTH BLVD,BELLEROSE,NY,11426,-73.728415,40.746128
342600010376,PS 376,210-21 48TH AVE,FLUSHING,NY,11364,-73.770314,40.754954
342600010390,PS 390,56-10 214TH ST,BAYSIDE,NY,11364,-73.7649318,40.74981
342600011315,BUSINESS TECHNOLOGY EARLY COLLEGE HS,230-17 HILLSIDE AVE,QUEENS VILLAGE,NY,11427,-73.739726,40.733888
342600011415,BENJAMIN N CARDOZO HIGH SCHOOL,57-00 223RD ST,BAYSIDE,NY,11364,-73.757271,40.752343
342600011430,FRANCIS LEWIS HIGH SCHOOL,58-20 UTOPIA PKY,FRESH MEADOWS,NY,11365,-73.795049,40.740875
342600011435,MARTIN VAN BUREN HIGH SCHOOL,230-17 HILLSIDE AVE,QUEENS VILLAGE,NY,11427,-73.739726,40.733888
342600011495,BAYSIDE HIGH SCHOOL,32-24 CORP KENNEDY ST,BAYSIDE,NY,11361,-73.781041,40.771398
342600011566,QUEENS HIGH SCHOOL OF TEACHING,74-20 COMMONWEALTH BLVD,BELLEROSE,NY,11426,-73.728834,40.744197
342600125901,DIVINE WISDOM CATHOLIC ACADEMY,45-11 245TH ST,DOUGLASTON,NY,113621134,-73.7406121,40.76504
342600125927,ST GREGORY THE GREAT CATHOLIC ACADEM,244-44 87TH AVE,BELLEROSE,NY,114261602,-73.7217221,40.7298852
342600125931,HOLY FAMILY CATHOLIC ACADEMY,74-15 175TH ST,FRESH MEADOWS,NY,113661533,-73.7945271,40.7285285
342600125962,OUR LADY-BLESSED SACRAMENT CATHOLIC,34-45 202ND ST,BAYSIDE,NY,113611145,-73.7853287,40.766545
342600125972,OUR LADY OF THE SNOWS CATHOLIC,79-33 258TH ST,FLORAL PARK,NY,110041287,-73.7129025,40.74553
342600125991,SACRED HEART CATHOLIC ACADEMY,216-01 38TH AVE,BAYSIDE,NY,11361,-73.7670914,40.7678956
342600126047,ST FRANCIS PREPARATORY SCHOOL,6100 FRANCIS LEWIS BLVD,FRESH MEADOWS,NY,113652840,-73.7760989,40.7426951
342600225967,CHABAD ACADEMY OF ARTS AND SCIENCES,212-12 26TH AVE,BAYSIDE,NY,11360,-73.7772639,40.7780367
342600226509,GANEINU,64-41 UTOPIA PKWY,FRESH MEADOWS,NY,11365,-73.7927457,40.7370435
342600229198,YESHIVA HAR TORAH,250-10 GRAND CENTRAL PKW,BELLEROSE,NY,114262738,-73.7238922,40.7523681
342600317933,LUTHERAN SCHOOL OF FLUSHING & BAYSID,36-01 BELL BLVD,BAYSIDE,NY,113612056,-73.7729816,40.767879
342600718097,WILLIAM SPYROPOULOS SCHOOL,43-15 196TH ST,FLUSHING,NY,113583520,-73.7853671,40.757762
342600807968,HOLY MARTYRS ARMENIAN DAY SCHOOL,209-15 HORACE HARDING EXPWY,OAKLAND GARDENS,NY,113641793,-73.7674457,40.7464944
342600996988,NEW HIGHLAND ELEM SCHOOL (THE),193-10 PECK AVE,FRESH MEADOWS,NY,113652335,-73.7829442,40.7425261
342600997796,SUMMIT SCHOOL (THE),187-30 GRAND CENTRAL PKY,JAMAICA,NY,11432,-73.7769903,40.7212888
342700010042,PS/MS 42 R VERNAM,488 BEACH 66TH ST,ARVERNE,NY,11692,-73.794804,40.594358
342700010043,PS 43,160 BEACH 29TH ST,FAR ROCKAWAY,NY,11691,-73.761086,40.59348
342700010045,PS 45 CLARENCE WITHERSPOON,126-28 150TH ST,SOUTH OZONE PARK,NY,11436,-73.788866,40.671871
342700010047,PS 47 CHRIS GALAS,140 BEACH 112TH ST,ROCKAWAY PARK,NY,11694,-73.821089,40.606476
342700010051,PS 51,87-45 117TH ST,RICHMOND HILL,NY,11418,-73.831532,40.698286
342700010053,MS 53 BRIAN PICCOLO,10-45 NAMEOKE ST,FAR ROCKAWAY,NY,11691,-73.749891,40.604019
342700010056,PS 56 HARRY EICHLER,86-10 114TH ST,RICHMOND HILL,NY,11418,-73.835735,40.698989
342700010060,PS 60 WOODHAVEN,91-02 88TH AVE,WOODHAVEN,NY,11421,-73.852792,40.691467
342700010062,PS 62 CHESTER PARK SCHOOL,97-25 108TH ST,SOUTH RICHMOND HILL,NY,11419,-73.835567,40.688359
342700010063,PS 63 OLD SOUTH,90-15 SUTTER AVE,OZONE PARK,NY,11417,-73.846796,40.676978
342700010064,PS 64 JOSEPH P ADDABBO,82-01 101ST AVE,OZONE PARK,NY,11416,-73.856956,40.681901
342700010065,PS 65 RAYMOND YORK ELEMENTARY,103-22 99TH ST,OZONE PARK,NY,11417,-73.841675,40.682293
342700010066,PS 66 JACQUELINE KENNEDY-ONASSIS,85-11 102ND ST,RICHMOND HILL,NY,11418,-73.846135,40.697941
342700010090,PS 90 HORACE MANN,86-50 109TH ST,RICHMOND HILL,NY,11418,-73.839517,40.696653
342700010096,PS 96,130-01 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,-73.808128,40.675369
342700010097,PS 97 FOREST PARK,85-52 85TH ST,WOODHAVEN,NY,11421,-73.860031,40.694232
342700010100,PS 100 GLEN MORRIS,111-11 118TH ST,SOUTH OZONE PARK,NY,11420,-73.821545,40.679694
342700010104,PS 104 BAYS WATER (THE),26-01 MOTT AVE,FAR ROCKAWAY,NY,11691,-73.764621,40.608002
342700010105,PS 105 BAY SCHOOL (THE),420 BEACH 51ST ST,FAR ROCKAWAY,NY,11691,-73.780961,40.595911
342700010106,LIGHTHOUSE ELEMENTARY SCHOOL,180 BEACH 35TH ST,FAR ROCKAWAY,NY,11691,-73.766846,40.594738
342700010108,PS 108 CAPTAIN VINCENT G FOWLER,108-10 109TH AVE,SOUTH OZONE PARK,NY,11420,-73.831025,40.679083
342700010114,PS/MS 114 BELLE HARBOR,134-01 CRONSTON AVE,ROCKAWAY PARK,NY,11694,-73.854364,40.577552
342700010123,PS 123,145-01 119TH AVE,SOUTH OZONE PARK,NY,11436,-73.795571,40.678913
342700010124,PS 124 OSMOND A CHURCH,129-15 150TH AVE,SOUTH OZONE PARK,NY,11420,-73.811266,40.665669
342700010137,MS 137 AMERICA'S SCHOOL OF HEROES,109-15 98TH ST,OZONE PARK,NY,11417,-73.839377,40.678112
342700010146,PS 146 HOWARD BEACH,98-01 159TH AVE,HOWARD BEACH,NY,11414,-73.834896,40.660531
342700010155,PS 155,130-02 115TH AVE,SOUTH OZONE PARK,NY,11420,-73.810067,40.679105
342700010183,PS 183 DR RICHARD R GREEN,2-45 BEACH 79TH ST,ROCKAWAY BEACH,NY,11693,-73.805866,40.58922
342700010197,PS 197 OCEAN SCHOOL (THE),825 HICKSVILLE RD,FAR ROCKAWAY,NY,11691,-73.744128,40.599664
342700010202,JHS 202 ROBERT H GODDARD,138-30 LAFAYETTE ST,OZONE PARK,NY,11417,-73.845992,40.670905
342700010207,PS 207 ROCKWOOD PARK,159-15 88TH ST,HOWARD BEACH,NY,11414,-73.843881,40.657736
342700010210,JHS 210 ELIZABETH BLACKWELL,93-11 101ST AVE,OZONE PARK,NY,11416,-73.847633,40.68476
342700010223,PS 223 LYNDON B JOHNSON,125-20 SUTPHIN BLVD,JAMAICA,NY,11436,-73.78953,40.673898
342700010226,JHS 226 VIRGIL I GRISSOM,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,-73.81673,40.675021
342700010232,PS 232 LINDENWOOD,153-23 83RD ST,HOWARD BEACH,NY,11414,-73.850622,40.665408
342700010253,PS 253,1307 CENTRAL AVE,FAR ROCKAWAY,NY,11691,-73.748799,40.607247
342700010254,PS 254 ROSA PARKS SCHOOL (THE),84-40 101ST ST,RICHMOND HILL,NY,11418,-73.847886,40.6972
342700010273,PS 273,88-07 102ND ST,RICHMOND HILL,NY,11418,-73.844335,40.693613
342700010282,KAPPA VI,8-21 BAY 25TH ST,FAR ROCKAWAY,NY,11691,-73.763995,40.601537
342700010297,HAWTREE CREEK MIDDLE SCHOOL,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,-73.81673,40.675021
342700010306,NYC ACADEMY FOR DISCOVERY,95-16 89TH AVE,WOODHAVEN,NY,11421,-73.848577,40.691482
342700010314,EPIC HIGH SCHOOL-SOUTH,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,-73.81673,40.675021
342700010316,QUEENS EXPLORERS ELEMENTARY SCHOOL,90-07 101ST ST,OZONE PARK,NY,11416,-73.850123,40.683112
342700010317,WATERSIDE CHILDREN'S STUDIO SCHOOL,190 BEACH 110TH ST,ROCKAWAY PARK,NY,11694,-73.83109,40.580907
342700010318,WATERSIDE SCHOOL FOR LEADESHIP,190 BEACH 110TH ST,ROCKAWAY PARK,NY,11694,-73.83109,40.580907
342700010319,VILLAGE ACADEMY,10-45 NAMEOKE ST,FAR ROCKAWAY,NY,11691,-73.749891,40.604019
342700010323,SCHOLARS' ACADEMY,320 BEACH 104TH ST,ROCKAWAY PARK,NY,11694,-73.825162,40.584543
342700010333,GOLDIE MAPLE ACADEMY,3-65 BEACH 56TH ST,ARVERNE,NY,11692,-73.786649,40.594008
342700010362,WAVE PREPARATORY ELEMENTARY SCHOOL,535 BRIAR PL,FAR ROCKAWAY,NY,11691,-73.758587,40.599467
342700010377,PS 377,150-15 RALEIGH ST,RICHMOND HILL,NY,11418,-73.83685,40.668083
342700010377,PS 377,150-15 RALEIGH ST,RICHMOND HILL,NY,11418,-73.83685,40.668083
342700011260,FREDERICK DOUGLASS ACAD VI HS,8-21 BAY 25TH ST,FAR ROCKAWAY,NY,11691,-73.763995,40.601537
342700011261,VOYAGES PREP-SOUTH QUEENS,156-10 BAISLEY BLVD,JAMAICA,NY,11434,-73.782684,40.673949
342700011262,CHANNEL VIEW SCHOOL FOR RESEARCH,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,-73.825317,40.586012
342700011302,QUEENS HS FOR INFOR AND RESEARCH,8-21 BAY 25TH ST,FAR ROCKAWAY,NY,11691,-73.763995,40.601537
342700011308,ROBERT H GODDARD HS-COMM/TECH,138-30 LAFAYETTE ST,OZONE PARK,NY,11417,-73.845992,40.670905
342700011309,ACADEMY OF MEDICAL TECHNOLOGY,8-21 BAY 25TH ST,FAR ROCKAWAY,NY,11691,-73.763995,40.601537
342700011324,ROCKAWAY PARK HS-ENVIRONMENT SUSTAIN,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,-73.825317,40.586012
342700011334,EPIC HIGH SCHOOL - NORTH,94-25 117TH ST,SOUTH RICHMOND HILL,NY,11419,-73.829409,40.693013
342700011351,ROCKAWAY COLLEGIATE HIGH SCHOOL,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,-73.825317,40.586012
342700011400,AUGUST MARTIN HIGH SCHOOL,156-10 BAISLEY BLVD,JAMAICA,NY,11434,-73.782684,40.673949
342700011475,RICHMOND HILL HIGH SCHOOL,89-30 114TH ST,RICHMOND HILL,NY,11418,-73.833815,40.695171
342700011480,JOHN ADAMS HIGH SCHOOL,101-01 ROCKAWAY BLVD,OZONE PARK,NY,11417,-73.838616,40.680065
342700011480,JOHN ADAMS HIGH SCHOOL,101-01 ROCKAWAY BLVD,OZONE PARK,NY,11417,-73.838616,40.680065
342700011650,"HS FOR CON, TRADES, ENGINEER AND ARC",94-06 104TH ST,OZONE PARK,NY,11416,-73.841475,40.689177
342700125597,DIVINE MERCY CATHOLIC ACADEMY,101-60 92ND ST,OZONE PARK,NY,114162205,-73.848179,40.682178
342700125904,OUR LADY'S CATHOLIC ACADEMY,125-18 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,114202826,-73.8119929,40.6749759
342700125920,ST ELIZABETH CATHOLIC ACADEMY,94-01 85TH ST,OZONE PARK,NY,114161238,-73.8561126,40.6856649
342700125924,ST FRANCIS DE SALES CATHOLIC ACADEMY,219 BEACH 129TH ST,BELLE HARBOR,NY,116941621,-73.8487522,40.5766337
342700125928,HOLY CHILD JESUS CATHOLIC ACADEMY,111-02 86TH AVE,RICHMOND HILL,NY,11418,-73.8373116,40.6986497
342700125947,ST MARY GATE OF HEAVEN CATHOLIC ACAD,104-06 101ST AVE,OZONE PARK,NY,114162701,-73.8385482,40.6859738
342700125965,OUR LADY OF GRACE-HOWARD BEACH,158-20 101ST ST,HOWARD BEACH,NY,114143200,-73.8330352,40.6612215
342700125970,OUR LADY OF PERPETUAL HELP CATHOLIC,111-10 115TH ST,SOUTH OZONE PARK,NY,114201115,-73.8248729,40.6790213
342700125990,ST ROSE OF LIMA CATHOLIC ACADEMY,154 BEACH 84TH ST,ROCKAWAY BEACH,NY,116931885,-73.8091438,40.5867442
342700126000,ST THOMAS THE APOSTLE CATHOLIC ACADE,87-49 87TH ST,WOODHAVEN,NY,114212031,-73.8564708,40.6914686
342700127164,ST HELEN CATHOLIC ACADEMY,83-09 157TH AVE,HOWARD BEACH,NY,114142625,-73.8497733,40.6614821
342700207577,YESHIVA OF FAR ROCKAWAY,802 HICKSVILLE RD,FAR ROCKAWAY,NY,116915298,-73.7438622,40.6003565
342700226057,MESIVTA YAM HATORAH,2716 HEALY AVE,FAR ROCKAWAY,NY,11691,-73.765856,40.6045947
342700226097,MESIVTA SHAAREI CHAIM,716 BEACH 9TH ST,FAR ROCKAWAY,NY,11691,-73.7451299,40.6022612
342700226221,BAIS YAAKOV ATERES MIRIAM,1214 HEYSON RD,FAR ROCKAWAY,NY,11691,-73.7467744,40.5963817
342700226439,CONGREGATION YMH,29-20 HEALY AVE,FAR ROCKAWAY,NY,11691,-73.7670513,40.6042582
342700226483,TORAH ACADEMY FOR GIRLS HIGH SCHOOL,636 LANETT AVE,FAR ROCKAWAY,NY,116910419,-73.7423154,40.5996448
342700227891,YESHIVA DARCHEI TORAH,257 BEACH 17 ST,FAR ROCKAWAY,NY,11691,-73.751601,40.5968836
342700227924,TORAH ACADEMY FOR GIRLS-ELEMENTARY,444 BEACH 6TH ST,FAR ROCKAWAY,NY,116915633,-73.739969,40.5992504
342700228139,SHAAR HATORAH HIGH SCHOOL,117-06 84TH AVE,RICHMOND HILL,NY,114181419,-73.834282,40.703792
342700228636,BNOS BAIS YAAKOV OF FAR ROCKAWAY,613 BEACH 9TH ST,FAR ROCKAWAY,NY,116915233,-73.7453126,40.601343
342700228893,TALMUD TORAH SIACH YITZCHOK,1045 BEACH 9TH ST,FAR ROCKAWAY,NY,116914001,-73.7461078,40.6048117
342700229329,MERCAZ HATORAH OF BELLE HARBOR,505 BEACH 129TH ST,BELLE HARBOR,NY,11694,-73.8506,40.579968
342700626394,AL-IHSAN ACADEMY,134-02 ROCKAWAY BLVD,JAMAICA,NY,11420,-73.80436,40.674361
342700629235,AL-IHSAN ACADEMY,PO BOX 200215,JAMAICA,NY,114209892,-73.7977018,40.7073681
342700805995,ST MARY CHURCH CHRISTIAN ACADEMY,86-20 114TH ST,RICHMOND HILL,NY,114181730,-73.8354469,40.6987847
342700806026,WORLD HARVEST DELIVERANCE CENTER,1521 CENTRAL AVE,FAR ROCKAWAY,NY,11691,-73.7514127,40.6052934
342700809426,CHURCH OF GOD CHRISTIAN ACADEMY,1332 CENTRAL AVE,FAR ROCKAWAY,NY,116913909,-73.750199,40.6069088
342700860869,PENINSULA PREP ACAD CHARTER SCH,611 BEACH 19TH ST,FAR ROCKAWAY,NY,11691,-73.752565,40.600659
342700860990,CHALLENGE PREPARATORY CHARTER SCHOOL,710 HARTMAN LANE,FAR ROCKAWAY,NY,11691,-73.764065,40.600137
342700861052,NEW VISIONS CHARTER HS-HUMANITIES IV,205 E 42ND ST,NEW YORK,NY,10017,-73.825317,40.586012
342700861054,NEW VISIONS CHTR HS-ADV MA/SCI IV,156-10 BAISLEY BLVD,JAMAICA,NY,11434,-73.782684,40.673949
342700861090,SUCCESS ACADEMY CS-FAR ROCKAWAY,10-45 NAMEOKE ST-3RD FL,FAR ROCKAWAY,NY,11691,-73.749891,40.604019
342700861099,SUCCESS ACADEMY CS-SOUTH JAMAICA,120-27 141ST ST,JAMAICA,NY,11436,-73.799756,40.675626
342700861118,OUR WORLD NEIGHBORHOOD CS 2,135-25 79TH ST,HOWARD BEACH,NY,11414,-73.856042,40.671281
342700861147,NEW DAWN CHARTER HS II,89-25 161ST ST,JAMAICA,NY,11432,-73.799059,40.706041
342800010008,JHS 8 RICHARD S GROSSLEY,108-35 167TH ST,JAMAICA,NY,11433,-73.786403,40.69691
342800010040,PS 40 SAMUEL HUNTINGTON,109-20 UNION HALL ST,JAMAICA,NY,11433,-73.790975,40.693559
342800010048,PS 48 WILLIAM WORDSWORTH,108-29 155TH ST,JAMAICA,NY,114331914,-73.796358,40.693736
342800010050,PS 50 TALFOURD LAWN ELEMENTARY,143-26 101ST AVE,JAMAICA,NY,114354632,-73.806842,40.694868
342800010054,PS 54 HILLSIDE,86-02 127TH ST,RICHMOND HILL,NY,114182629,-73.824629,40.702656
342800010055,PS 55 MAURE,131-10 97TH AVE,RICHMOND HILL,NY,114181600,-73.816156,40.69361
342800010072,CATHERINE & COUNT BASIE MS 72,133-25 GUY R BREWER BLVD,JAMAICA,NY,114342941,-73.775643,40.675014
342800010080,PS 80 THURGOOD MARSHALL MAGNET,171-05 137TH AVE,JAMAICA,NY,11434,-73.769119,40.673483
342800010082,PS 82 HAMMOND,88-02 144TH ST,JAMAICA,NY,114353234,-73.8122,40.703897
342800010086,PS 86,87-41 PARSONS BLVD,JAMAICA,NY,114323315,-73.803001,40.709461
342800010099,PS 99 KEW GARDENS,82-37 KEW GARDENS RD,KEW GARDENS,NY,114151618,-73.827722,40.711502
342800010101,PS 101 SCHOOL IN THE GARDENS,2 RUSSELL PL,FOREST HILLS,NY,113755245,-73.8434,40.715543
342800010117,PS 117 J KELD/BRIARWOOD SCHOOL,85-15 143RD ST,JAMAICA,NY,11435,-73.812968,40.710428
342800010121,PS 121,126-10 109TH AVE,SOUTH OZONE PARK,NY,114201525,-73.81533,40.683585
342800010139,PS 139 REGO PARK,93-06 63RD DR,REGO PARK,NY,113742825,-73.862561,40.728012
342800010140,PS 140 EDWARD K ELLINGTON,116-01 166TH ST,JAMAICA,NY,11434,-73.781255,40.687486
342800010144,PS 144 COL JEROMUS REMSEN,69-20 JUNO ST,FOREST HILLS,NY,113755812,-73.852398,40.71489
342800010157,JHS 157 STEPHEN A HALSEY,63-55 102ND ST,REGO PARK,NY,11374,-73.852879,40.732348
342800010160,PS 160 WALTER FRANCIS BISHOP,109-59 INWOOD ST,JAMAICA,NY,114355625,-73.799685,40.688373
342800010161,PS 161 ARTHUR ASHE SCHOOL,101-33 124TH ST,JAMAICA,NY,11419,-73.82108,40.690439
342800010174,PS 174 WILLIAM SIDNEY MOUNT,65-10 DIETERLE CRESCENT,REGO PARK,NY,11374,-73.861462,40.720583
342800010175,PS 175 LYNN GROSS DISCOVERY (THE),64-35 102ND ST,REGO PARK,NY,113743658,-73.85221,40.731016
342800010182,PS 182 SAMANTHA SMITH,153-27 88TH AVE,JAMAICA,NY,11432,-73.803183,40.70675
342800010190,JHS 190 RUSSELL SAGE,68-17 AUSTIN ST,FOREST HILLS,NY,113754237,-73.8517,40.723478
342800010196,PS 196 GRAND CENTRAL PARKWAY,71-25 113TH ST,FOREST HILLS,NY,113754653,-73.837379,40.722792
342800010206,PS 206 HORACE HARDING SCHOOL (THE),61-02 98TH ST,REGO PARK,NY,113741342,-73.861004,40.73404
342800010206,PS 206 HORACE HARDING SCHOOL (THE),61-02 98TH ST,REGO PARK,NY,113741342,-73.861004,40.73404
